student_id;annee_academique;departement_code;departement_nom;ue_code;ue_nom;note;enseignants
etu_2024106;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;19,37;Prof. Simon
etu_2024107;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;7,37;Prof. Durand
etu_2024107;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;14,25;Prof. Dubois
etu_2024107;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;20,0;Prof. Durand
etu_2024108;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;;Prof. Lambert
etu_2024108;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;12,63;Prof. Lambert
etu_2024109;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;9,48;Prof. Lambert
etu_2024109;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;11,81;Prof. Lambert
etu_2024109;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;15,7;"Prof. Moreau;Prof. Durand"
etu_2024110;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;16,56;Prof. Lambert
etu_2024110;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;15,05;Prof. Lambert
etu_2024111;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;11,12;"Prof. Martin;Prof. Leroy"
etu_2024111;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;;Prof. Simon
etu_2024112;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;12,92;Prof. Durand
etu_2024112;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;11,91;Prof. Dubois
etu_2024112;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;13,36;Prof. Durand
etu_2024113;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;6,32;Prof. Lambert
etu_2024113;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;6,51;Prof. Lambert
etu_2024114;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;15,2;"Prof. Martin;Prof. Leroy"
etu_2024114;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;11,58;Prof. Simon
etu_2024115;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;;"Prof. Martin;Prof. Leroy"
etu_2024115;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;15,08;Prof. Simon
etu_2024116;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;11,24;Prof. Lambert
etu_2024116;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;15,3;Prof. Lambert
etu_2024117;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;12,4;Prof. Durand
etu_2024117;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;11,58;Prof. Dubois
etu_2024117;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;9,48;Prof. Durand
etu_2024118;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;11,81;"Prof. Martin;Prof. Leroy"
etu_2024118;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;;Prof. Simon
etu_2024119;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;14,91;Prof. Lambert
etu_2024119;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;5,24;Prof. Lambert
etu_2024120;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;;"Prof. Martin;Prof. Leroy"
etu_2024120;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;12,73;Prof. Simon
etu_2024121;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;13,76;"Prof. Martin;Prof. Leroy"
etu_2024121;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;8,13;Prof. Simon
etu_2024122;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;12,21;"Prof. Martin;Prof. Leroy"
etu_2024122;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;12,47;Prof. Simon
etu_2024123;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;;Prof. Lambert
etu_2024123;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;7,6;Prof. Lambert
etu_2024124;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;11,87;Prof. Lambert
etu_2024124;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;14,58;Prof. Lambert
etu_2024124;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;6,63;"Prof. Moreau;Prof. Durand"
etu_2024125;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;13,04;Prof. Lambert
etu_2024125;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;4,73;Prof. Lambert
etu_2024126;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;10,29;Prof. Lambert
etu_2024126;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;13,08;Prof. Lambert
etu_2024127;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;12,51;Prof. Lambert
etu_2024127;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;8,86;Prof. Lambert
etu_2024128;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;15,84;"Prof. Martin;Prof. Leroy"
etu_2024128;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;5,4;Prof. Simon
etu_2024129;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;16,57;Prof. Lambert
etu_2024129;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;6,7;Prof. Lambert
etu_2024130;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;;"Prof. Martin;Prof. Leroy"
etu_2024130;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;6,62;Prof. Simon
etu_2024131;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;10,61;Prof. Durand
etu_2024131;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;7,56;Prof. Dubois
etu_2024131;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;12,55;Prof. Durand
etu_2024132;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;5,74;Prof. Lambert
etu_2024132;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;9,22;Prof. Lambert
etu_2024133;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;12,82;Prof. Lambert
etu_2024133;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;11,49;Prof. Lambert
etu_2024134;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;10,49;Prof. Lambert
etu_2024134;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;10,41;Prof. Lambert
etu_2024135;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;11,07;Prof. Lambert
etu_2024135;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;;Prof. Lambert
etu_2024136;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;;Prof. Lambert
etu_2024136;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;16,03;Prof. Lambert
etu_2024136;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;14,85;"Prof. Moreau;Prof. Durand"
etu_2024137;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;10,13;Prof. Lambert
etu_2024137;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;8,28;Prof. Lambert
etu_2024137;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;9,24;"Prof. Moreau;Prof. Durand"
etu_2024138;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;10,71;Prof. Lambert
etu_2024138;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;;Prof. Lambert
etu_2024138;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;14,89;"Prof. Moreau;Prof. Durand"
etu_2024139;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;12,05;Prof. Durand
etu_2024139;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;4,92;Prof. Dubois
etu_2024139;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;10,55;Prof. Durand
etu_2024140;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;14,68;Prof. Durand
etu_2024140;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;;Prof. Dubois
etu_2024140;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;9,07;Prof. Durand
etu_2024141;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;;Prof. Lambert
etu_2024141;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;12,8;Prof. Lambert
etu_2024142;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;11,18;Prof. Durand
etu_2024142;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;17,41;Prof. Dubois
etu_2024142;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;7,62;Prof. Durand
etu_2024143;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;13,21;Prof. Lambert
etu_2024143;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;5,6;Prof. Lambert
etu_2024143;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;15,95;"Prof. Moreau;Prof. Durand"
etu_2024144;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;8,66;Prof. Durand
etu_2024144;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;13,42;Prof. Dubois
etu_2024144;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;;Prof. Durand
etu_2024145;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;10,13;"Prof. Martin;Prof. Leroy"
etu_2024145;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;5,89;Prof. Simon
etu_2024146;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;;"Prof. Martin;Prof. Leroy"
etu_2024146;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;11,15;Prof. Simon
etu_2024147;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;16,52;Prof. Lambert
etu_2024147;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;6,53;Prof. Lambert
etu_2024147;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;8,79;"Prof. Moreau;Prof. Durand"
etu_2024148;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;14,93;"Prof. Martin;Prof. Leroy"
etu_2024148;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;10,47;Prof. Simon
etu_2024149;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;10,5;Prof. Lambert
etu_2024149;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;11,34;Prof. Lambert
etu_2024150;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;10,13;Prof. Lambert
etu_2024150;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;10,34;Prof. Lambert
etu_2024151;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;14,43;Prof. Durand
etu_2024151;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;10,78;Prof. Dubois
etu_2024151;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;6,37;Prof. Durand
etu_2024152;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;14,51;Prof. Lambert
etu_2024152;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;2,1;Prof. Lambert
etu_2024153;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;11,73;Prof. Lambert
etu_2024153;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;11,01;Prof. Lambert
etu_2024154;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;15,47;Prof. Lambert
etu_2024154;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;8,7;Prof. Lambert
etu_2024155;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;16,71;Prof. Durand
etu_2024155;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;15,15;Prof. Dubois
etu_2024155;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;8,0;Prof. Durand
etu_2024156;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;16,27;"Prof. Martin;Prof. Leroy"
etu_2024156;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;;Prof. Simon
etu_2024157;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;9,76;Prof. Lambert
etu_2024157;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;10,92;Prof. Lambert
etu_2024158;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;13,22;Prof. Durand
etu_2024158;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;9,2;Prof. Dubois
etu_2024158;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;11,5;Prof. Durand
etu_2024159;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;12,88;Prof. Durand
etu_2024159;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;9,01;Prof. Dubois
etu_2024159;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;9,67;Prof. Durand
etu_2024160;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;13,59;Prof. Lambert
etu_2024160;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;8,42;Prof. Lambert
etu_2024160;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;17,78;"Prof. Moreau;Prof. Durand"
etu_2024161;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;4,58;Prof. Lambert
etu_2024161;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;9,99;Prof. Lambert
etu_2024162;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;9,6;Prof. Durand
etu_2024162;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;6,99;Prof. Dubois
etu_2024162;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;16,13;Prof. Durand
etu_2024163;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;4,95;Prof. Durand
etu_2024163;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;12,61;Prof. Dubois
etu_2024163;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;11,3;Prof. Durand
etu_2024164;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;14,51;"Prof. Martin;Prof. Leroy"
etu_2024164;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;20,0;Prof. Simon
etu_2024165;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;12,6;Prof. Durand
etu_2024165;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;14,71;Prof. Dubois
etu_2024165;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;12,58;Prof. Durand
etu_2024166;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;15,45;Prof. Lambert
etu_2024166;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;8,83;Prof. Lambert
etu_2024166;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;13,17;"Prof. Moreau;Prof. Durand"
etu_2024167;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;6,25;Prof. Durand
etu_2024167;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;17,36;Prof. Dubois
etu_2024167;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;6,74;Prof. Durand
etu_2024168;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;9,87;Prof. Lambert
etu_2024168;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;;Prof. Lambert
etu_2024169;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;12,84;Prof. Lambert
etu_2024169;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;8,68;Prof. Lambert
etu_2024169;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;;"Prof. Moreau;Prof. Durand"
etu_2024170;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;4,48;Prof. Lambert
etu_2024170;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;17,48;Prof. Lambert
etu_2024171;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;10,38;Prof. Durand
etu_2024171;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;7,89;Prof. Dubois
etu_2024171;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;18,02;Prof. Durand
etu_2024172;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;15,35;Prof. Lambert
etu_2024172;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;16,85;Prof. Lambert
etu_2024172;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;14,15;"Prof. Moreau;Prof. Durand"
etu_2024173;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;;"Prof. Martin;Prof. Leroy"
etu_2024173;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;7,97;Prof. Simon
etu_2024174;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;9,0;Prof. Lambert
etu_2024174;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;;Prof. Lambert
etu_2024175;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;8,8;Prof. Durand
etu_2024175;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;7,21;Prof. Dubois
etu_2024175;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;8,64;Prof. Durand
etu_2024176;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;12,92;Prof. Lambert
etu_2024176;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;13,12;Prof. Lambert
etu_2024177;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;10,16;"Prof. Martin;Prof. Leroy"
etu_2024177;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;8,77;Prof. Simon
etu_2024178;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;15,74;Prof. Lambert
etu_2024178;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;10,96;Prof. Lambert
etu_2024178;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;13,57;"Prof. Moreau;Prof. Durand"
etu_2024179;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;18,34;Prof. Durand
etu_2024179;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;13,08;Prof. Dubois
etu_2024179;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;3,0;Prof. Durand
etu_2024180;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;9,66;Prof. Lambert
etu_2024180;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;;Prof. Lambert
etu_2024180;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;10,87;"Prof. Moreau;Prof. Durand"
etu_2024181;2024-2025;GC;Génie Civil;LGCIV1071;Stabilité des constructions;7,36;Prof. Lambert
etu_2024181;2024-2025;GC;Génie Civil;LGCIV1022;Matériaux de construction;8,63;Prof. Lambert
etu_2024182;2024-2025;MAP;Mathématiques Appliquées;LMAPR1015;Analyse mathématique;10,91;Prof. Lambert
etu_2024182;2024-2025;MAP;Mathématiques Appliquées;LMAPR1016;Algèbre linéaire;10,03;Prof. Lambert
etu_2024183;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;7,19;"Prof. Martin;Prof. Leroy"
etu_2024183;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;20,0;Prof. Simon
etu_2024184;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;13,9;"Prof. Martin;Prof. Leroy"
etu_2024184;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;8,24;Prof. Simon
etu_2024185;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;8,59;Prof. Durand
etu_2024185;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;9,0;Prof. Dubois
etu_2024185;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;10,02;Prof. Durand
etu_2024186;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;;Prof. Lambert
etu_2024186;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;8,44;Prof. Lambert
etu_2024186;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;;"Prof. Moreau;Prof. Durand"
etu_2024187;2024-2025;INFO;Informatique;LINFO1101;Introduction à la programmation;4,98;Prof. Lambert
etu_2024187;2024-2025;INFO;Informatique;LINFO1102;Architecture des ordinateurs;6,69;Prof. Lambert
etu_2024187;2024-2025;INFO;Informatique;LINFO1252;Projet de programmation;;"Prof. Moreau;Prof. Durand"
etu_2024188;2024-2025;MECA;Mécanique;LMECA1120;Mécanique des fluides;12,75;Prof. Durand
etu_2024188;2024-2025;MECA;Mécanique;LMECA1510;Conception des machines;11,85;Prof. Dubois
etu_2024188;2024-2025;MECA;Mécanique;LMECA1901;Projet de conception mécanique;14,2;Prof. Durand
etu_2024189;2024-2025;ELEC;Électricité;LELEC1370;Circuits électriques;11,33;"Prof. Martin;Prof. Leroy"
etu_2024189;2024-2025;ELEC;Électricité;LELEC1755;Électronique analogique;9,45;Prof. Simon
